jee_main_score,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout,Income vs Admission,PSxIA,peer_focused_mh,parental_support
82.46,2,58.5,1,0,4.8,2,0,1,0,0,0,0,2,2.88,0,1.44
80.55,2,65.18,2,2,2.8,0,3,1,0,1,1,0,3,4.62,1,1.54
71.71,1,76.3,1,0,4.6,0,2,0,1,1,1,0,3,5.34,3,1.7799999999999998
73.64,0,75.85,2,0,7.1,0,3,2,0,0,1,0,3,8.19,0,2.73
89.89,0,78.78,1,2,4.7,2,3,2,2,1,0,0,2,4.22,5,2.11
63.72,2,79.44,2,0,4.7,2,0,0,1,1,1,0,5,7.05,3,1.41
79.66,2,78.39,1,0,5.2,1,0,0,2,1,1,0,4,6.24,5,1.56
69.17,2,76.94,2,2,5.4,1,2,0,1,1,0,0,1,2.12,3,2.12
68.95,1,75.56,2,1,3.8,0,3,0,2,1,1,0,3,5.37,5,1.79
87.38,0,81.65,1,2,5.2,1,3,1,0,0,0,0,1,2.26,0,2.26
83.56,2,52.61,2,0,2.4,2,2,1,2,0,0,0,2,2.24,4,1.12
83.39,0,90.44,2,2,2.9,1,3,0,2,0,0,0,1,1.5700000000000005,4,1.5700000000000005
90.28,2,52.96,2,0,3.2,1,3,2,2,0,1,0,4,6.24,4,1.56
72.29,0,64.21,1,0,5.4,0,3,1,1,0,0,1,0,0.0,2,2.22
81.55,2,72.73,1,2,4.8,2,3,0,0,0,1,0,5,10.7,0,2.14
67.66,1,81.73,1,0,4.2,2,1,2,0,0,0,0,2,2.92,0,1.46
76.54,2,50.0,1,0,5.9,2,2,1,2,0,1,0,5,10.85,4,2.17
70.18,2,74.72,2,1,5.3,2,2,1,2,0,0,0,2,4.079999999999999,4,2.04
73.36,2,82.92,2,0,3.9,1,3,0,1,1,1,0,4,7.08,3,1.77
80.33,2,84.95,1,1,2.4,0,2,2,2,1,0,1,0,0.0,5,1.1700000000000002
60.54,2,68.03,2,1,2.9,1,1,0,2,1,1,0,4,4.48,5,1.12
100.0,0,71.99,2,2,1.6,2,3,1,2,0,1,1,5,5.9,4,1.1800000000000002
57.92,0,68.84,1,0,4.8,0,0,2,1,0,1,0,3,4.32,2,1.44
55.0,1,71.07,1,0,2.8,0,1,1,2,0,0,1,0,0.0,4,1.04
88.21,2,64.68,2,0,3.5,2,0,0,2,0,0,0,2,2.1,4,1.05
83.08,0,66.11,1,2,4.2,2,2,0,2,0,1,0,5,8.8,4,1.7600000000000002
80.74,0,79.34,2,2,6.6,0,2,1,1,0,1,0,3,7.439999999999999,2,2.48
80.8,2,76.32,2,0,6.4,2,2,0,1,0,1,0,5,11.6,2,2.32
71.83,2,79.92,1,1,4.4,2,3,0,0,1,0,0,2,3.94,1,1.97
59.44,1,77.14,1,0,7.0,2,1,1,1,1,1,0,5,11.500000000000002,3,2.3000000000000003
73.06,1,82.04,2,0,0.5,2,1,2,0,0,0,0,2,0.7,0,0.35
62.52,0,83.78,1,2,8.3,0,3,1,0,0,1,0,3,9.57,0,3.1900000000000004
85.65,1,57.58,2,0,5.9,0,3,1,2,1,0,1,0,0.0,5,2.37
69.94,0,66.46,2,2,4.7,1,2,2,0,0,1,0,4,7.640000000000001,0,1.91
60.44,1,72.69,1,2,2.7,1,1,0,2,1,0,0,1,1.11,5,1.11
67.5,2,74.77,1,2,3.6,0,2,2,1,0,0,1,0,0.0,2,1.58
77.78,1,68.3,1,0,5.7,1,1,1,1,1,1,0,4,7.64,3,1.91
64.11,0,84.12,1,0,5.8,2,3,2,0,1,1,0,5,11.7,1,2.34
60.49,1,94.8,2,2,5.8,2,2,0,2,0,1,0,5,11.2,4,2.24
75.41,0,76.86,1,0,3.0,0,1,2,0,0,1,0,3,3.3,0,1.1
75.43,0,75.84,1,2,2.6,1,3,2,0,0,1,0,4,5.920000000000001,0,1.4800000000000002
64.9,1,83.49,1,1,4.9,2,0,1,1,0,0,0,2,3.04,2,1.52
65.41,1,56.34,2,0,6.0,1,2,2,0,1,0,0,1,2.2,1,2.2
75.25,0,75.28,1,0,4.5,0,1,1,2,1,0,1,0,0.0,5,1.5499999999999998
51.73,2,84.79,1,1,7.5,0,1,0,1,1,1,0,3,7.5,3,2.5
52.3,1,68.57,1,2,4.6,1,2,2,1,0,0,0,1,1.88,2,1.88
61.94,0,62.73,1,1,4.5,0,1,2,0,1,1,0,3,4.8,1,1.6
69.01,2,73.14,1,1,5.8,2,0,1,0,1,0,0,2,3.58,1,1.79
76.35,0,74.39,2,0,6.9,2,0,1,0,0,0,0,2,4.14,0,2.07
92.65,1,65.91,2,0,1.8,1,1,0,2,0,1,1,4,2.96,4,0.74
84.01,0,95.96,2,0,2.3,1,2,1,0,1,1,0,4,4.359999999999999,1,1.09
69.76,0,70.21,1,0,3.9,0,1,1,2,1,1,0,3,4.109999999999999,5,1.37
71.73,0,63.46,1,2,10.0,0,1,0,0,1,0,1,0,0.0,1,3.3000000000000003
57.96,1,74.06,2,1,4.0,1,0,1,0,0,0,0,1,1.25,0,1.25
71.74,2,84.08,1,0,4.3,0,3,1,1,1,0,1,0,0.0,3,1.89
67.96,2,75.17,2,0,5.7,1,3,1,1,0,1,0,4,9.24,2,2.31
76.52,2,79.86,1,1,6.5,1,1,1,2,0,0,0,1,2.2,4,2.2
60.42,2,66.28,2,2,4.8,2,2,0,0,0,0,0,2,3.88,0,1.94
79.27,1,89.88,2,1,6.8,0,0,0,2,1,0,1,0,0.0,5,2.09
93.46,0,80.62,1,0,2.1,1,3,1,1,0,1,0,4,4.92,2,1.23
70.48,2,85.48,1,0,3.0,2,1,2,1,1,0,0,2,2.2,3,1.1
77.62,2,78.65,1,2,6.8,1,2,0,1,0,0,0,1,2.54,2,2.54
81.66,1,83.25,1,0,4.5,0,0,2,1,1,0,1,0,0.0,3,1.35
66.38,0,66.27,1,0,2.0,2,3,1,2,1,0,0,2,2.4000000000000004,5,1.2000000000000002
75.14,0,70.09,2,2,1.9,0,3,1,0,1,1,0,3,3.81,1,1.27
72.18,2,88.46,1,2,2.9,2,3,0,2,1,0,0,2,3.140000000000001,5,1.5700000000000005
73.37,2,90.6,2,0,4.5,0,2,2,0,0,1,0,3,5.25,0,1.75
61.18,0,63.53,1,0,5.4,1,2,0,1,1,0,0,1,2.02,3,2.02
72.34,1,77.5,2,2,3.8,1,2,0,2,0,1,0,4,6.5600000000000005,4,1.64
78.97,0,70.69,2,0,5.3,1,1,0,0,0,0,0,1,1.7899999999999998,0,1.7899999999999998
92.32,0,68.03,2,1,3.6,0,0,1,0,0,1,0,3,3.390000000000001,0,1.13
85.43,2,77.85,1,1,6.9,2,1,2,1,0,0,0,2,4.64,2,2.32
100.0,1,86.41,2,1,9.6,0,0,1,0,0,0,1,0,0.0,0,2.93
61.26,1,79.52,1,0,3.7,1,2,1,0,1,0,0,1,1.5100000000000002,1,1.5100000000000002
84.21,1,71.8,2,2,5.5,0,3,1,2,0,0,1,0,0.0,4,2.35
74.57,2,80.15,1,0,5.3,2,2,0,1,1,1,0,5,9.95,3,1.99
100.0,1,71.4,2,0,4.8,1,1,1,1,1,1,0,4,6.56,3,1.64
60.68,1,79.12,1,2,5.8,0,2,1,0,1,1,0,3,6.720000000000001,1,2.24
60.24,2,88.96,1,2,5.5,1,2,1,0,1,0,0,1,2.15,1,2.15
63.61,0,54.23,2,1,3.6,0,2,1,1,0,1,0,3,4.59,2,1.53
42.27,1,82.97,2,1,7.1,0,3,1,1,0,0,1,0,0.0,2,2.78
64.64,0,59.61,1,0,4.9,1,0,1,1,0,1,0,4,5.88,2,1.47
61.37,1,87.28,2,0,3.7,2,0,2,0,1,0,0,2,2.22,1,1.11
74.11,0,68.63,1,1,9.4,1,1,0,0,1,0,0,1,3.07,1,3.07
76.78,0,62.82,1,1,4.3,2,0,1,1,0,0,0,2,2.68,2,1.34
98.27,2,81.95,2,2,5.0,1,2,0,1,0,0,0,1,2.0,2,2.0
85.31,2,78.64,1,0,4.9,1,3,2,0,1,0,0,1,2.0700000000000003,1,2.0700000000000003
63.92,1,65.01,2,2,4.2,1,2,2,0,0,1,0,4,7.040000000000001,0,1.7600000000000002
59.42,1,62.47,1,0,5.4,0,2,0,0,1,0,1,0,0.0,1,2.02
78.89,2,73.13,1,0,2.8,0,1,2,2,1,1,0,3,3.12,5,1.04
53.52,1,62.96,1,0,5.7,2,2,1,1,0,1,0,5,10.55,2,2.11
97.64,1,64.39,1,1,1.0,1,2,2,2,0,0,1,1,0.75,4,0.75
88.51,2,76.16,2,0,1.9,0,1,1,2,1,0,1,0,0.0,5,0.77
65.43,0,65.34,1,0,8.2,0,0,0,0,1,1,0,3,7.379999999999999,1,2.4599999999999995
48.02,1,79.27,2,2,2.0,1,0,0,1,0,1,0,4,2.8,2,0.7
90.95,2,89.9,1,0,0.6,1,0,0,0,0,0,0,1,0.18,0,0.18
70.4,1,73.51,1,0,2.0,1,1,0,0,0,1,0,4,3.2,0,0.8
89.33,1,76.3,2,1,8.0,2,1,0,0,0,1,0,5,13.25,0,2.65
49.68,2,95.18,1,2,0.9,1,3,0,0,1,1,1,4,3.88,1,0.97
63.61,2,63.12,1,0,2.6,0,3,1,1,1,0,1,0,0.0,3,1.38
72.07,1,86.91,2,0,1.6,0,2,0,1,1,1,0,3,2.64,3,0.88
72.66,1,85.71,1,1,4.0,1,2,2,0,1,0,0,1,1.65,1,1.65
65.7,0,83.54,1,0,3.6,2,1,1,2,1,1,0,5,6.4,5,1.28
80.72,0,87.92,1,0,3.5,2,1,1,0,0,1,0,5,6.25,0,1.25
57.05,2,77.81,2,1,8.2,0,3,1,2,1,0,1,0,0.0,5,3.1099999999999994
70.01,1,69.17,2,0,2.1,2,2,1,2,1,0,0,2,2.06,5,1.03
73.68,2,85.95,2,0,4.3,1,2,0,0,0,0,0,1,1.69,0,1.69
79.2,2,86.33,2,0,5.2,2,2,0,1,1,0,0,2,3.92,3,1.96
81.96,1,86.05,2,0,2.5,2,0,0,0,0,1,0,5,3.75,0,0.75
56.26,0,75.45,2,2,5.5,0,3,2,1,0,1,0,3,7.050000000000001,2,2.35
50.52,2,67.84,2,2,3.7,0,0,0,2,1,1,0,3,3.630000000000001,5,1.2100000000000002
89.89,2,76.91,2,1,5.2,0,2,0,1,1,1,0,3,6.029999999999999,3,2.01
76.65,1,84.42,1,1,4.3,2,1,2,1,1,1,0,5,7.699999999999999,3,1.5399999999999998
61.52,0,85.24,2,1,0.4,0,3,0,1,1,1,0,3,2.3100000000000005,3,0.7700000000000001
93.72,0,70.7,1,2,7.1,0,0,0,0,0,1,0,3,6.69,0,2.23
73.62,1,78.15,1,0,8.6,2,2,1,2,0,0,0,2,5.959999999999999,4,2.9799999999999995
88.51,2,61.91,1,2,4.1,2,0,0,2,0,1,0,5,6.65,4,1.3299999999999998
72.95,1,84.85,1,0,2.7,2,1,2,1,1,0,0,2,2.02,3,1.01
100.0,1,67.17,1,0,7.5,1,3,1,2,0,1,0,4,11.4,4,2.85
96.57,0,82.85,2,0,8.3,1,1,2,1,1,1,0,4,10.760000000000002,3,2.6900000000000004
68.51,2,63.51,2,1,4.2,2,1,2,1,0,1,0,5,7.55,2,1.51
85.6,2,85.31,1,2,4.1,0,3,0,1,0,1,0,3,5.79,2,1.93
81.04,0,78.22,2,0,4.3,2,2,1,1,1,0,0,2,3.38,3,1.69
91.16,2,67.19,2,0,1.2,1,2,0,0,0,1,0,4,3.04,0,0.76
58.49,2,81.91,2,2,3.9,0,0,1,1,1,1,0,3,3.81,3,1.27
81.6,1,69.1,2,0,7.9,1,2,1,2,0,1,0,4,11.08,4,2.77
86.82,1,82.5,2,1,4.2,1,2,1,0,0,1,0,4,6.840000000000001,0,1.7100000000000002
47.38,1,72.26,1,2,2.4,1,2,2,2,1,1,1,4,4.880000000000001,5,1.2200000000000002
55.43,2,57.79,1,2,5.5,1,0,0,0,0,1,0,4,7.0,0,1.75
43.45,2,65.18,1,0,3.2,0,3,1,1,0,0,1,0,0.0,2,1.56
68.23,2,70.7,1,1,4.4,2,2,1,0,0,0,0,2,3.5400000000000005,0,1.7700000000000002
82.05,2,88.68,1,1,2.0,0,1,2,2,1,0,1,0,0.0,5,0.8500000000000001
93.03,0,84.01,2,0,2.4,2,2,1,0,1,0,0,2,2.24,1,1.12
73.04,0,91.24,2,2,6.0,2,2,1,0,1,0,0,2,4.6,1,2.3
94.8,2,91.54,1,0,4.7,0,3,0,1,1,0,1,0,0.0,3,2.01
52.68,1,69.65,1,1,2.9,2,1,2,1,0,0,0,2,2.24,2,1.12
48.15,1,73.12,2,1,4.7,0,0,2,0,0,1,0,3,4.38,0,1.46
71.22,0,70.89,2,0,3.3,0,2,1,1,1,0,1,0,0.0,3,1.39
77.38,0,68.28,1,2,2.9,2,2,1,1,1,0,0,2,2.74,3,1.37
71.54,2,56.59,1,0,6.8,2,2,2,0,0,0,0,2,4.88,0,2.44
43.06,2,74.85,2,1,6.1,1,2,1,2,1,0,0,1,2.28,5,2.28
70.75,2,62.14,2,1,4.5,2,1,1,1,1,1,0,5,7.999999999999999,3,1.6
53.74,2,74.66,1,0,4.8,2,3,2,0,1,0,0,2,4.08,1,2.04
81.38,2,96.16,2,0,4.5,2,3,1,0,1,0,0,2,3.9,1,1.95
77.13,1,69.91,2,0,5.5,0,2,0,0,0,0,1,0,0.0,0,2.05
58.84,1,76.95,1,0,2.9,1,0,1,2,0,0,0,1,0.87,4,0.87
64.81,2,84.07,2,1,6.2,1,1,2,2,1,1,0,4,8.44,5,2.11
57.17,1,77.8,1,2,5.2,0,1,0,2,1,1,0,3,5.58,5,1.86
71.12,2,77.92,2,2,4.0,2,0,1,1,0,0,0,2,2.6,2,1.3
85.37,2,71.38,1,0,3.5,2,2,0,0,0,1,0,5,7.250000000000001,0,1.4500000000000002
58.2,0,72.68,2,0,6.2,0,2,2,0,1,0,1,0,0.0,1,2.26
79.06,1,65.4,2,0,4.2,1,2,0,2,0,1,0,4,6.640000000000001,4,1.66
64.58,1,83.46,1,0,3.1,0,0,1,1,0,1,0,3,2.79,2,0.93
60.9,0,57.59,1,2,3.7,0,1,1,1,0,1,0,3,4.23,2,1.41
70.5,1,84.71,2,0,6.0,2,3,2,0,0,1,0,5,12.0,0,2.4
57.51,0,60.96,1,0,1.3,0,2,0,2,0,0,1,0,0.0,4,0.79
64.25,1,84.63,1,0,3.8,0,0,0,0,0,1,0,3,3.42,0,1.14
55.23,2,71.46,2,2,6.6,0,0,2,2,1,0,1,0,0.0,5,2.08
99.51,0,62.68,2,0,4.2,2,2,2,2,0,0,0,2,3.3200000000000003,4,1.66
72.49,2,80.79,2,2,5.0,2,0,2,0,0,1,0,5,8.0,0,1.6
62.2,2,84.29,1,0,6.7,1,2,2,2,1,1,0,4,9.64,5,2.41
75.0,1,70.62,2,2,6.3,1,2,1,2,1,1,0,4,9.56,5,2.39
70.43,0,82.21,2,0,3.6,1,2,1,2,1,0,0,1,1.48,5,1.48
68.91,2,52.15,1,1,4.2,2,1,2,2,1,0,0,2,3.02,5,1.51
80.6,2,61.79,1,2,6.3,1,0,2,1,1,1,0,4,7.96,3,1.99
82.61,0,87.92,1,1,6.4,0,3,0,2,1,0,1,0,0.0,5,2.57
64.57,1,72.76,2,1,4.3,1,1,1,2,1,1,0,4,6.159999999999999,5,1.5399999999999998
63.94,2,56.38,1,1,4.4,0,2,0,2,1,1,0,3,5.3100000000000005,5,1.7700000000000002
68.15,1,68.01,2,0,5.0,1,0,0,0,1,1,0,4,6.0,1,1.5
39.77,0,65.77,2,2,7.2,2,3,1,1,0,1,0,5,14.3,2,2.8600000000000003
50.79,1,73.34,2,0,6.6,0,2,2,2,1,0,1,0,0.0,5,2.38
91.14,0,71.29,2,0,5.9,0,0,1,2,1,1,0,3,5.3100000000000005,5,1.77
95.03,1,76.79,1,2,2.3,2,2,0,0,0,0,0,2,2.38,0,1.19
68.51,1,74.31,1,0,4.0,0,3,1,1,0,0,1,0,0.0,2,1.8
80.07,2,88.6,1,0,4.1,1,0,2,1,1,0,0,1,1.2299999999999998,3,1.2299999999999998
76.36,1,79.25,1,1,7.3,2,3,1,1,1,1,0,5,14.2,3,2.84
100.0,2,79.58,2,0,4.0,0,2,2,2,0,0,1,0,0.0,4,1.6
87.67,0,86.65,1,0,7.0,2,2,2,1,1,1,0,5,12.5,3,2.5
70.21,0,71.11,2,1,3.4,0,3,0,0,1,0,1,0,0.0,1,1.6700000000000002
58.62,2,62.38,1,0,3.5,0,1,0,0,1,1,0,3,3.75,1,1.25
49.51,1,87.07,1,2,5.5,2,1,2,2,1,1,0,5,9.75,5,1.95
74.85,0,76.36,2,1,7.6,0,0,2,2,1,0,1,0,0.0,5,2.33
61.41,0,76.39,2,0,4.1,1,0,0,2,1,0,0,1,1.2299999999999998,5,1.2299999999999998
52.09,0,68.67,2,0,0.0,1,1,2,2,1,0,1,1,0.2,5,0.2
62.95,2,68.83,1,2,1.4,0,3,1,0,1,1,0,3,3.3600000000000003,1,1.12
56.86,0,83.47,2,1,5.1,0,2,2,2,0,1,0,3,5.94,4,1.98
95.62,0,84.85,1,1,1.6,1,2,2,2,0,1,1,4,3.72,4,0.93
84.34,0,82.84,2,2,2.8,0,0,0,2,1,0,1,0,0.0,5,0.94
71.89,0,82.93,1,0,4.5,0,0,0,2,1,1,0,3,4.05,5,1.35
92.72,2,80.69,2,1,0.0,2,2,0,0,1,1,0,5,2.25,1,0.45
73.08,2,76.32,2,0,3.7,2,1,1,1,1,1,0,5,6.550000000000001,3,1.31
59.94,1,73.25,2,0,2.2,1,0,2,2,1,1,0,4,2.64,5,0.66
93.32,0,87.1,2,2,1.5,1,2,2,0,1,0,0,1,0.95,1,0.95
79.54,2,71.26,1,1,2.9,2,0,0,1,0,1,0,5,4.6000000000000005,2,0.92
57.48,1,78.7,1,0,2.4,2,1,2,0,0,0,0,2,1.84,0,0.92
69.34,1,66.96,1,2,5.4,1,3,2,1,0,1,0,4,9.28,2,2.3200000000000003
59.74,0,68.41,1,2,6.9,1,0,1,0,1,1,0,4,8.68,1,2.17
52.64,1,72.64,2,0,3.8,1,2,2,2,1,1,0,4,6.16,5,1.54
84.97,2,66.96,2,0,3.3,2,1,1,1,1,0,0,2,2.38,3,1.19
98.73,1,82.98,1,2,3.7,2,2,2,0,0,1,0,5,8.05,0,1.6100000000000003
52.42,1,61.52,1,0,2.3,0,1,0,2,0,0,1,0,0.0,4,0.8899999999999999
79.88,2,75.99,1,1,1.9,1,3,0,2,0,1,1,4,4.88,4,1.22
62.89,1,76.33,1,0,1.2,0,3,2,1,1,0,1,0,0.0,3,0.96
65.18,1,56.89,1,0,1.8,1,2,0,0,0,1,0,4,3.76,0,0.94
63.71,1,70.59,2,0,7.8,2,3,1,2,0,0,0,2,5.88,4,2.94
59.9,1,77.56,2,0,3.1,1,0,0,0,0,0,0,1,0.93,0,0.93
72.68,0,79.29,1,1,0.0,1,1,1,2,0,1,1,4,1.0,4,0.25
60.37,0,72.96,1,0,3.3,2,1,2,2,1,1,0,5,5.949999999999999,5,1.19
75.79,2,81.77,2,0,1.3,2,1,2,2,1,0,1,2,1.1800000000000002,5,0.5900000000000001
71.3,1,73.91,1,1,4.6,1,3,0,1,1,1,0,4,8.12,3,2.03
68.65,2,75.14,1,2,4.4,1,3,2,0,0,1,0,4,8.08,0,2.02
59.29,0,77.52,2,0,4.6,1,0,2,1,0,1,0,4,5.52,2,1.38
63.93,1,84.27,2,0,4.4,1,3,1,1,0,0,0,1,1.92,2,1.92
82.58,1,68.24,2,1,3.8,1,1,1,1,1,0,0,1,1.39,3,1.39
79.01,0,70.13,1,0,1.6,2,0,2,1,1,1,0,5,2.4,3,0.48
58.31,1,68.31,1,2,4.4,1,0,0,1,1,1,0,4,5.680000000000001,3,1.4200000000000002
73.39,1,71.68,2,0,6.5,2,1,0,2,1,0,0,2,4.3,5,2.15
82.52,0,89.26,1,2,8.1,0,2,0,2,0,1,0,3,8.79,4,2.93
48.63,2,80.73,1,0,4.0,0,3,2,2,0,1,0,3,5.4,4,1.8
79.61,2,63.69,1,0,4.2,1,3,0,1,1,0,0,1,1.86,3,1.86
62.72,1,69.0,1,0,5.5,0,1,0,2,0,1,0,3,5.55,4,1.85
79.99,0,78.73,1,1,7.5,2,2,2,2,1,0,0,2,5.4,5,2.7
61.31,2,65.93,2,1,3.5,0,3,1,2,1,1,0,3,5.1000000000000005,5,1.7000000000000002
46.73,2,67.75,1,0,5.9,0,2,1,1,1,0,1,0,0.0,3,2.17
49.21,1,88.45,2,1,2.9,2,1,2,0,1,0,0,2,2.24,1,1.12
72.67,2,68.87,2,1,5.2,1,1,1,0,1,1,0,4,7.24,1,1.81
75.64,0,84.55,1,1,6.4,2,2,0,2,1,0,0,2,4.739999999999999,5,2.37
59.34,2,87.55,2,0,1.9,2,1,2,1,0,1,0,5,3.85,2,0.77
80.94,0,67.67,2,0,3.4,1,1,2,0,1,0,0,1,1.22,1,1.22
48.74,0,66.1,1,2,6.4,2,0,1,2,0,0,0,2,4.04,4,2.02
71.07,1,72.24,2,2,5.7,1,2,2,1,1,1,0,4,8.84,3,2.21
55.05,2,64.11,1,1,6.6,2,3,2,0,1,1,0,5,13.15,1,2.63
62.87,1,76.21,1,1,6.2,0,3,0,0,1,0,1,0,0.0,1,2.51
72.66,2,72.94,2,1,3.8,1,0,2,1,1,1,0,4,4.76,3,1.19
59.95,1,78.61,1,0,8.9,1,1,2,0,0,0,0,1,2.87,0,2.87
66.62,1,88.97,2,0,4.8,0,1,2,2,1,0,1,0,0.0,5,1.64
86.09,1,83.17,2,1,0.0,0,0,2,2,0,0,1,0,0.0,4,0.05
63.92,2,79.89,1,1,3.9,1,0,1,1,1,1,0,4,4.88,3,1.22
83.7,1,55.34,1,0,3.6,0,1,2,1,1,0,1,0,0.0,3,1.28
56.18,0,79.43,1,2,6.1,2,2,0,2,0,1,0,5,11.65,4,2.33
79.42,2,92.23,1,1,3.6,2,0,1,1,0,0,0,2,2.26,2,1.13
92.18,0,50.0,1,1,6.7,2,2,2,0,0,0,0,2,4.919999999999999,0,2.4599999999999995
37.4,1,81.89,1,1,5.6,0,3,1,0,0,1,0,3,6.99,0,2.33
60.84,1,73.41,1,1,2.5,0,1,2,0,1,1,0,3,3.0,1,1.0
80.08,0,66.5,1,0,4.2,0,2,2,0,0,1,0,3,4.98,0,1.66
69.16,1,83.01,1,0,2.9,1,2,1,1,0,0,0,1,1.27,2,1.27
77.2,2,92.1,1,0,4.9,2,1,1,0,0,0,0,2,3.34,0,1.67
63.54,0,82.75,2,2,2.9,1,1,1,1,1,1,0,4,4.680000000000001,3,1.1700000000000002
73.21,2,71.29,2,1,4.6,1,3,1,2,0,1,0,4,8.12,4,2.03
69.82,2,65.57,1,2,4.0,1,1,0,0,1,1,0,4,6.0,1,1.5
88.35,2,76.45,1,2,4.2,2,2,1,1,0,0,0,2,3.5200000000000005,2,1.7600000000000002
75.56,1,83.73,1,0,8.6,2,0,0,2,1,0,0,2,5.159999999999999,5,2.58
76.73,1,71.13,1,1,3.8,2,1,2,0,0,0,0,2,2.78,0,1.39
66.23,0,72.1,1,1,0.6,0,1,2,0,0,1,0,3,1.29,0,0.43
65.17,0,100.0,2,2,6.5,2,0,1,0,1,0,0,2,4.1,1,2.05
65.94,2,85.79,1,0,6.5,0,1,2,1,1,1,0,3,6.449999999999999,3,2.15
77.52,1,86.5,1,0,0.5,0,1,0,1,1,1,0,3,1.0499999999999998,3,0.35
66.11,1,60.4,2,1,3.1,0,0,0,2,1,1,0,3,2.94,5,0.98
76.06,1,67.93,1,1,5.4,2,2,1,0,0,0,0,2,4.14,0,2.07
100.0,0,75.75,1,2,5.5,2,3,1,2,0,0,0,2,4.7,4,2.35
84.2,1,64.99,2,2,4.5,2,3,1,1,0,0,0,2,4.1,2,2.05
67.44,2,91.0,1,0,4.5,2,3,0,0,0,1,0,5,9.75,0,1.95
88.82,2,89.1,1,2,2.6,1,2,1,2,0,0,0,1,1.2800000000000002,4,1.2800000000000002
66.29,2,69.66,2,2,0.0,2,3,0,0,0,0,0,2,1.4,0,0.7000000000000001
43.47,1,92.84,1,0,8.6,2,2,0,1,0,1,0,5,14.9,2,2.9799999999999995
57.89,2,74.96,2,0,2.6,2,1,2,2,1,1,0,5,4.9,5,0.98
45.81,2,100.0,1,0,4.9,2,3,2,0,1,1,0,5,10.35,1,2.0700000000000003
67.08,0,76.45,2,0,4.2,2,0,1,0,0,0,0,2,2.52,0,1.26
72.26,0,80.76,2,2,6.3,1,2,1,0,0,1,0,4,9.56,0,2.39
95.47,1,89.0,1,1,4.7,1,3,1,2,1,1,0,4,8.239999999999998,5,2.06
76.58,1,87.78,2,0,4.8,0,0,1,1,0,0,1,0,0.0,2,1.44
68.93,1,80.11,2,0,0.0,0,3,0,1,1,1,0,3,1.8000000000000005,3,0.6000000000000001
83.61,1,73.59,1,0,2.8,2,2,1,2,0,1,0,5,6.2,4,1.24
41.04,1,80.14,2,2,6.0,0,2,2,0,1,0,1,0,0.0,1,2.3
75.3,0,66.84,2,0,5.8,1,1,1,2,1,1,0,4,7.76,5,1.94
82.79,0,76.52,1,0,2.6,2,2,0,2,1,0,0,2,2.3600000000000003,5,1.1800000000000002
51.3,0,63.91,2,1,1.3,0,3,2,1,1,1,0,3,3.12,3,1.04
88.01,2,57.19,1,1,4.8,0,2,2,2,1,0,1,0,0.0,5,1.89
76.74,2,75.5,2,0,0.0,1,0,1,0,1,1,0,4,0.0,1,0.0
66.19,0,87.62,2,0,2.2,2,1,2,1,1,1,0,5,4.300000000000001,3,0.8600000000000001
80.86,0,84.26,2,2,8.0,0,1,2,1,1,0,1,0,0.0,3,2.7
100.0,1,74.18,2,1,7.4,1,2,1,0,0,0,0,1,2.67,0,2.67
74.55,0,92.47,1,0,5.5,2,3,1,2,1,0,0,2,4.5,5,2.25
75.48,1,69.31,2,0,5.1,1,1,0,1,1,1,0,4,6.919999999999999,3,1.7299999999999998
65.57,0,55.82,1,0,0.6,2,3,2,2,0,1,1,5,3.9,4,0.78
60.1,1,53.18,1,2,3.0,2,3,1,0,0,1,0,5,8.0,0,1.6
83.62,0,63.19,2,2,3.9,2,0,2,1,0,0,0,2,2.54,2,1.27
60.01,1,83.17,1,0,3.1,1,1,1,0,0,1,0,4,4.52,0,1.13
73.0,2,68.65,2,0,3.8,2,2,0,1,0,0,0,2,3.08,2,1.54
65.31,2,79.61,1,0,7.1,0,3,1,0,0,1,0,3,8.19,0,2.73
78.71,1,91.46,2,0,3.4,2,1,1,2,1,0,0,2,2.44,5,1.22
76.67,1,64.0,1,0,3.8,2,1,0,0,0,0,0,2,2.68,0,1.34
86.53,2,79.78,1,0,6.0,1,3,1,0,0,0,0,1,2.4,0,2.4
64.86,0,80.39,2,1,1.7,2,2,0,0,0,0,0,2,1.92,0,0.96
68.22,1,66.39,2,0,2.8,0,1,2,0,0,1,0,3,3.12,0,1.04
58.3,0,88.54,1,1,3.0,0,1,2,0,0,0,1,0,0.0,0,1.15
65.78,2,72.12,1,1,4.6,2,2,2,2,1,1,0,5,9.15,5,1.83
77.28,2,71.16,1,0,3.8,1,3,1,2,0,1,0,4,6.96,4,1.74
82.6,1,96.12,1,2,3.9,0,3,0,1,1,0,1,0,0.0,3,1.87
59.09,0,80.23,1,0,3.2,1,3,1,0,1,0,0,1,1.56,1,1.56
84.17,2,84.25,1,0,2.4,2,3,1,2,1,1,0,5,6.6000000000000005,5,1.32
90.98,0,88.55,2,2,5.7,1,2,1,0,1,1,0,4,8.84,1,2.21
77.79,2,68.5,2,2,3.8,2,0,0,0,0,1,0,5,6.2,0,1.24
98.28,1,87.5,2,0,5.7,2,2,1,1,1,0,0,2,4.22,3,2.11
