jee_main_score,jee_advanced_score,mock_test_score_avg,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout,Income vs Admission,PSxIA,peer_focused_mh,parental_support
89.74,59.4,76.23,1,74.02,2,0,1.7,1,2,2,1,0,1,0,4,3.64,2,0.91
62.09,54.18,64.85,0,62.68,1,0,7.6,1,1,1,2,0,0,0,1,2.48,4,2.48
78.21,39.97,62.77,1,78.67,2,0,3.1,1,1,2,2,0,1,0,4,4.52,4,1.13
82.84,98.36,67.61,0,77.8,1,1,0.0,0,3,0,1,0,0,1,0,0.0,2,0.6500000000000001
59.02,86.04,68.48,0,79.45,2,0,3.8,2,0,2,1,1,0,0,2,2.28,3,1.14
71.17,53.54,78.74,2,77.79,2,0,2.3,1,3,1,1,1,1,0,4,5.16,3,1.29
26.62,70.36,75.09,0,82.3,1,0,2.7,2,0,1,2,1,1,0,5,4.050000000000001,5,0.81
57.66,72.68,66.12,2,73.21,2,2,5.9,0,3,1,1,1,0,1,0,0.0,3,2.47
68.46,85.06,77.16,0,77.02,2,0,3.6,0,3,2,2,0,0,1,0,0.0,4,1.6800000000000002
54.53,52.9,72.81,1,71.02,2,1,2.2,1,1,0,2,1,1,0,4,3.640000000000001,5,0.91
94.85,83.47,62.88,2,69.16,1,0,5.4,1,2,1,2,1,1,0,4,8.08,5,2.02
51.98,57.23,66.5,1,88.38,1,1,6.8,1,2,1,1,1,0,0,1,2.49,3,2.49
65.84,44.63,66.22,2,54.56,2,2,5.6,2,3,0,2,0,1,0,5,11.900000000000002,4,2.3800000000000003
73.83,77.59,74.06,1,83.77,2,0,0.0,2,1,1,2,1,0,1,2,0.4,5,0.2
92.18,86.65,63.6,0,68.79,1,1,2.3,1,0,2,1,1,0,0,1,0.74,3,0.74
51.9,100.0,63.32,2,67.5,1,1,4.6,0,3,1,1,1,0,1,0,0.0,3,2.03
88.28,46.8,91.63,2,77.62,1,1,4.0,0,0,1,2,1,1,0,3,3.75,5,1.25
72.14,77.18,79.28,2,60.1,2,2,3.8,1,0,2,2,0,0,0,1,1.24,4,1.24
58.26,59.44,58.87,0,66.84,1,1,2.5,2,1,0,2,0,1,0,5,5.0,4,1.0
78.47,78.53,74.85,1,66.51,1,0,1.7,0,1,0,1,0,1,0,3,2.13,2,0.71
74.79,42.47,69.42,0,72.79,1,2,8.5,2,2,1,1,1,0,0,2,6.1,3,3.05
63.6,45.8,72.7,0,66.96,1,1,4.6,1,1,2,0,1,0,0,1,1.63,1,1.63
72.98,53.59,69.65,0,91.01,2,2,5.8,2,3,2,1,0,1,0,5,12.2,2,2.44
66.61,67.26,82.28,1,92.97,2,2,4.5,2,3,0,2,1,1,0,5,10.25,5,2.05
73.59,55.74,72.15,0,54.78,1,0,4.6,2,0,0,1,0,1,0,5,6.9,2,1.38
81.27,76.54,67.25,2,80.44,2,1,4.4,0,2,0,1,0,1,0,3,5.3100000000000005,2,1.7700000000000002
94.2,82.43,80.51,0,83.59,1,2,2.3,2,0,2,0,1,0,0,2,1.5799999999999998,1,0.7899999999999999
54.67,75.59,70.8,1,80.43,2,2,1.5,2,0,2,0,0,1,0,5,2.75,0,0.5499999999999999
100.0,91.9,69.46,2,68.42,1,1,5.3,2,2,2,2,0,1,0,5,10.199999999999998,4,2.04
44.67,72.65,71.77,1,72.56,1,0,4.9,1,0,1,0,1,1,0,4,5.88,1,1.47
69.88,46.53,66.88,0,67.52,2,0,6.4,2,2,1,2,1,0,0,2,4.64,5,2.32
80.24,87.81,68.11,1,70.8,1,1,6.0,2,0,0,2,1,1,0,5,9.25,5,1.85
75.93,56.32,60.96,2,62.9,1,0,2.9,0,0,0,2,0,1,0,3,2.61,4,0.87
63.28,80.57,58.99,1,73.85,2,1,6.8,1,2,1,2,1,1,0,4,9.96,5,2.49
69.09,91.18,56.02,2,59.97,1,1,6.0,2,3,1,0,1,1,0,5,12.249999999999998,1,2.45
65.1,73.31,51.3,2,73.0,2,2,5.9,0,0,1,2,1,1,0,3,5.61,5,1.87
63.75,42.06,57.44,0,62.51,1,1,9.0,0,0,1,2,1,0,1,0,0.0,5,2.75
83.89,51.31,65.91,0,77.07,1,0,8.6,2,3,0,1,1,1,0,5,15.9,3,3.18
77.0,87.16,69.24,2,68.21,2,0,5.9,0,2,1,2,1,0,1,0,0.0,5,2.17
62.3,63.29,64.74,1,77.91,2,1,5.6,0,2,1,1,1,0,1,0,0.0,3,2.13
84.59,67.27,39.73,2,85.82,1,2,6.7,0,3,2,0,1,1,0,3,8.129999999999999,1,2.71
76.3,78.14,86.9,0,90.89,1,2,3.3,0,2,0,1,1,1,0,3,4.47,3,1.49
83.38,77.14,81.04,1,50.0,2,0,3.4,2,1,0,0,1,0,0,2,2.44,1,1.22
80.81,70.46,73.35,2,66.66,2,1,5.8,2,0,2,0,0,0,0,2,3.58,0,1.79
60.39,62.66,90.89,0,71.97,1,0,2.8,0,2,0,1,0,0,1,0,0.0,2,1.24
64.16,61.0,56.27,2,79.6,1,2,5.7,2,3,0,0,0,0,0,2,4.82,0,2.41
82.46,79.73,90.65,2,58.5,1,0,4.8,2,0,1,0,0,0,0,2,2.88,0,1.44
80.55,74.86,56.42,2,65.18,2,2,2.8,0,3,1,0,1,1,0,3,4.62,1,1.54
71.71,61.88,70.86,1,76.3,1,0,4.6,0,2,0,1,1,1,0,3,5.34,3,1.7799999999999998
73.64,83.31,52.71,0,75.85,2,0,7.1,0,3,2,0,0,1,0,3,8.19,0,2.73
89.89,63.94,68.18,0,78.78,1,2,4.7,2,3,2,2,1,0,0,2,4.22,5,2.11
63.72,52.37,72.63,2,79.44,2,0,4.7,2,0,0,1,1,1,0,5,7.05,3,1.41
79.66,53.86,66.14,2,78.39,1,0,5.2,1,0,0,2,1,1,0,4,6.24,5,1.56
69.17,50.34,76.57,2,76.94,2,2,5.4,1,2,0,1,1,0,0,1,2.12,3,2.12
68.95,61.64,69.19,1,75.56,2,1,3.8,0,3,0,2,1,1,0,3,5.37,5,1.79
87.38,85.74,61.73,0,81.65,1,2,5.2,1,3,1,0,0,0,0,1,2.26,0,2.26
83.56,53.12,61.2,2,52.61,2,0,2.4,2,2,1,2,0,0,0,2,2.24,4,1.12
83.39,69.02,77.73,0,90.44,2,2,2.9,1,3,0,2,0,0,0,1,1.5700000000000005,4,1.5700000000000005
90.28,55.49,60.16,2,52.96,2,0,3.2,1,3,2,2,0,1,0,4,6.24,4,1.56
72.29,61.84,78.98,0,64.21,1,0,5.4,0,3,1,1,0,0,1,0,0.0,2,2.22
81.55,41.84,82.67,2,72.73,1,2,4.8,2,3,0,0,0,1,0,5,10.7,0,2.14
67.66,62.47,47.98,1,81.73,1,0,4.2,2,1,2,0,0,0,0,2,2.92,0,1.46
76.54,62.9,81.6,2,50.0,1,0,5.9,2,2,1,2,0,1,0,5,10.85,4,2.17
70.18,74.64,92.73,2,74.72,2,1,5.3,2,2,1,2,0,0,0,2,4.079999999999999,4,2.04
73.36,69.57,71.02,2,82.92,2,0,3.9,1,3,0,1,1,1,0,4,7.08,3,1.77
80.33,46.83,75.19,2,84.95,1,1,2.4,0,2,2,2,1,0,1,0,0.0,5,1.1700000000000002
60.54,83.35,80.44,2,68.03,2,1,2.9,1,1,0,2,1,1,0,4,4.48,5,1.12
100.0,69.36,64.69,0,71.99,2,2,1.6,2,3,1,2,0,1,1,5,5.9,4,1.1800000000000002
57.92,69.17,70.19,0,68.84,1,0,4.8,0,0,2,1,0,1,0,3,4.32,2,1.44
55.0,65.85,52.23,1,71.07,1,0,2.8,0,1,1,2,0,0,1,0,0.0,4,1.04
88.21,57.72,69.66,2,64.68,2,0,3.5,2,0,0,2,0,0,0,2,2.1,4,1.05
83.08,69.48,73.98,0,66.11,1,2,4.2,2,2,0,2,0,1,0,5,8.8,4,1.7600000000000002
80.74,73.61,74.19,0,79.34,2,2,6.6,0,2,1,1,0,1,0,3,7.439999999999999,2,2.48
80.8,38.05,80.79,2,76.32,2,0,6.4,2,2,0,1,0,1,0,5,11.6,2,2.32
71.83,57.38,58.7,2,79.92,1,1,4.4,2,3,0,0,1,0,0,2,3.94,1,1.97
59.44,61.92,61.61,1,77.14,1,0,7.0,2,1,1,1,1,1,0,5,11.500000000000002,3,2.3000000000000003
73.06,70.1,90.75,1,82.04,2,0,0.5,2,1,2,0,0,0,0,2,0.7,0,0.35
62.52,85.09,66.2,0,83.78,1,2,8.3,0,3,1,0,0,1,0,3,9.57,0,3.1900000000000004
85.65,53.65,70.4,1,57.58,2,0,5.9,0,3,1,2,1,0,1,0,0.0,5,2.37
69.94,58.03,67.2,0,66.46,2,2,4.7,1,2,2,0,0,1,0,4,7.640000000000001,0,1.91
60.44,57.8,58.14,1,72.69,1,2,2.7,1,1,0,2,1,0,0,1,1.11,5,1.11
67.5,53.18,87.48,2,74.77,1,2,3.6,0,2,2,1,0,0,1,0,0.0,2,1.58
77.78,60.45,61.67,1,68.3,1,0,5.7,1,1,1,1,1,1,0,4,7.64,3,1.91
64.11,78.33,54.47,0,84.12,1,0,5.8,2,3,2,0,1,1,0,5,11.7,1,2.34
60.49,49.14,62.59,1,94.8,2,2,5.8,2,2,0,2,0,1,0,5,11.2,4,2.24
75.41,72.85,43.98,0,76.86,1,0,3.0,0,1,2,0,0,1,0,3,3.3,0,1.1
75.43,38.77,60.18,0,75.84,1,2,2.6,1,3,2,0,0,1,0,4,5.920000000000001,0,1.4800000000000002
64.9,57.02,56.38,1,83.49,1,1,4.9,2,0,1,1,0,0,0,2,3.04,2,1.52
65.41,60.73,75.41,1,56.34,2,0,6.0,1,2,2,0,1,0,0,1,2.2,1,2.2
75.25,92.8,59.92,0,75.28,1,0,4.5,0,1,1,2,1,0,1,0,0.0,5,1.5499999999999998
51.73,61.6,78.65,2,84.79,1,1,7.5,0,1,0,1,1,1,0,3,7.5,3,2.5
52.3,30.78,84.78,1,68.57,1,2,4.6,1,2,2,1,0,0,0,1,1.88,2,1.88
61.94,34.02,77.37,0,62.73,1,1,4.5,0,1,2,0,1,1,0,3,4.8,1,1.6
69.01,66.54,65.42,2,73.14,1,1,5.8,2,0,1,0,1,0,0,2,3.58,1,1.79
76.35,75.82,69.69,0,74.39,2,0,6.9,2,0,1,0,0,0,0,2,4.14,0,2.07
92.65,72.01,49.7,1,65.91,2,0,1.8,1,1,0,2,0,1,1,4,2.96,4,0.74
84.01,68.68,66.39,0,95.96,2,0,2.3,1,2,1,0,1,1,0,4,4.359999999999999,1,1.09
69.76,84.6,57.67,0,70.21,1,0,3.9,0,1,1,2,1,1,0,3,4.109999999999999,5,1.37
71.73,57.37,76.33,0,63.46,1,2,10.0,0,1,0,0,1,0,1,0,0.0,1,3.3000000000000003
57.96,80.32,98.87,1,74.06,2,1,4.0,1,0,1,0,0,0,0,1,1.25,0,1.25
71.74,39.89,74.0,2,84.08,1,0,4.3,0,3,1,1,1,0,1,0,0.0,3,1.89
67.96,51.52,44.11,2,75.17,2,0,5.7,1,3,1,1,0,1,0,4,9.24,2,2.31
76.52,37.09,63.67,2,79.86,1,1,6.5,1,1,1,2,0,0,0,1,2.2,4,2.2
60.42,61.6,69.47,2,66.28,2,2,4.8,2,2,0,0,0,0,0,2,3.88,0,1.94
79.27,65.26,69.05,1,89.88,2,1,6.8,0,0,0,2,1,0,1,0,0.0,5,2.09
93.46,67.83,59.23,0,80.62,1,0,2.1,1,3,1,1,0,1,0,4,4.92,2,1.23
70.48,66.99,70.94,2,85.48,1,0,3.0,2,1,2,1,1,0,0,2,2.2,3,1.1
77.62,51.16,53.09,2,78.65,1,2,6.8,1,2,0,1,0,0,0,1,2.54,2,2.54
81.66,62.96,56.66,1,83.25,1,0,4.5,0,0,2,1,1,0,1,0,0.0,3,1.35
66.38,42.04,75.75,0,66.27,1,0,2.0,2,3,1,2,1,0,0,2,2.4000000000000004,5,1.2000000000000002
75.14,87.81,55.81,0,70.09,2,2,1.9,0,3,1,0,1,1,0,3,3.81,1,1.27
72.18,61.14,74.46,2,88.46,1,2,2.9,2,3,0,2,1,0,0,2,3.140000000000001,5,1.5700000000000005
73.37,58.18,51.57,2,90.6,2,0,4.5,0,2,2,0,0,1,0,3,5.25,0,1.75
61.18,91.42,89.18,0,63.53,1,0,5.4,1,2,0,1,1,0,0,1,2.02,3,2.02
72.34,46.12,58.71,1,77.5,2,2,3.8,1,2,0,2,0,1,0,4,6.5600000000000005,4,1.64
78.97,47.99,65.32,0,70.69,2,0,5.3,1,1,0,0,0,0,0,1,1.7899999999999998,0,1.7899999999999998
92.32,48.46,71.97,0,68.03,2,1,3.6,0,0,1,0,0,1,0,3,3.390000000000001,0,1.13
85.43,64.91,61.22,2,77.85,1,1,6.9,2,1,2,1,0,0,0,2,4.64,2,2.32
100.0,72.91,69.72,1,86.41,2,1,9.6,0,0,1,0,0,0,1,0,0.0,0,2.93
61.26,77.83,74.9,1,79.52,1,0,3.7,1,2,1,0,1,0,0,1,1.5100000000000002,1,1.5100000000000002
84.21,100.0,79.53,1,71.8,2,2,5.5,0,3,1,2,0,0,1,0,0.0,4,2.35
74.57,30.01,77.5,2,80.15,1,0,5.3,2,2,0,1,1,1,0,5,9.95,3,1.99
100.0,75.74,65.94,1,71.4,2,0,4.8,1,1,1,1,1,1,0,4,6.56,3,1.64
60.68,57.09,66.24,1,79.12,1,2,5.8,0,2,1,0,1,1,0,3,6.720000000000001,1,2.24
60.24,56.62,96.19,2,88.96,1,2,5.5,1,2,1,0,1,0,0,1,2.15,1,2.15
63.61,56.08,79.4,0,54.23,2,1,3.6,0,2,1,1,0,1,0,3,4.59,2,1.53
42.27,51.46,56.94,1,82.97,2,1,7.1,0,3,1,1,0,0,1,0,0.0,2,2.78
64.64,92.95,69.2,0,59.61,1,0,4.9,1,0,1,1,0,1,0,4,5.88,2,1.47
61.37,79.48,63.98,1,87.28,2,0,3.7,2,0,2,0,1,0,0,2,2.22,1,1.11
74.11,66.37,66.38,0,68.63,1,1,9.4,1,1,0,0,1,0,0,1,3.07,1,3.07
76.78,87.62,53.25,0,62.82,1,1,4.3,2,0,1,1,0,0,0,2,2.68,2,1.34
98.27,41.8,63.06,2,81.95,2,2,5.0,1,2,0,1,0,0,0,1,2.0,2,2.0
85.31,44.71,89.74,2,78.64,1,0,4.9,1,3,2,0,1,0,0,1,2.0700000000000003,1,2.0700000000000003
63.92,31.15,74.95,1,65.01,2,2,4.2,1,2,2,0,0,1,0,4,7.040000000000001,0,1.7600000000000002
59.42,54.81,38.11,1,62.47,1,0,5.4,0,2,0,0,1,0,1,0,0.0,1,2.02
78.89,68.59,82.6,2,73.13,1,0,2.8,0,1,2,2,1,1,0,3,3.12,5,1.04
53.52,67.65,81.08,1,62.96,1,0,5.7,2,2,1,1,0,1,0,5,10.55,2,2.11
97.64,68.39,63.69,1,64.39,1,1,1.0,1,2,2,2,0,0,1,1,0.75,4,0.75
88.51,43.42,76.61,2,76.16,2,0,1.9,0,1,1,2,1,0,1,0,0.0,5,0.77
65.43,78.85,57.69,0,65.34,1,0,8.2,0,0,0,0,1,1,0,3,7.379999999999999,1,2.4599999999999995
48.02,69.83,62.36,1,79.27,2,2,2.0,1,0,0,1,0,1,0,4,2.8,2,0.7
90.95,77.73,85.98,2,89.9,1,0,0.6,1,0,0,0,0,0,0,1,0.18,0,0.18
70.4,35.72,64.74,1,73.51,1,0,2.0,1,1,0,0,0,1,0,4,3.2,0,0.8
89.33,70.98,45.56,1,76.3,2,1,8.0,2,1,0,0,0,1,0,5,13.25,0,2.65
49.68,47.0,67.24,2,95.18,1,2,0.9,1,3,0,0,1,1,1,4,3.88,1,0.97
63.61,59.64,67.06,2,63.12,1,0,2.6,0,3,1,1,1,0,1,0,0.0,3,1.38
72.07,74.55,82.38,1,86.91,2,0,1.6,0,2,0,1,1,1,0,3,2.64,3,0.88
72.66,67.46,68.17,1,85.71,1,1,4.0,1,2,2,0,1,0,0,1,1.65,1,1.65
65.7,52.38,62.94,0,83.54,1,0,3.6,2,1,1,2,1,1,0,5,6.4,5,1.28
80.72,66.1,80.54,0,87.92,1,0,3.5,2,1,1,0,0,1,0,5,6.25,0,1.25
57.05,41.5,69.45,2,77.81,2,1,8.2,0,3,1,2,1,0,1,0,0.0,5,3.1099999999999994
70.01,84.4,59.0,1,69.17,2,0,2.1,2,2,1,2,1,0,0,2,2.06,5,1.03
73.68,62.72,81.86,2,85.95,2,0,4.3,1,2,0,0,0,0,0,1,1.69,0,1.69
79.2,83.9,70.32,2,86.33,2,0,5.2,2,2,0,1,1,0,0,2,3.92,3,1.96
81.96,57.58,68.04,1,86.05,2,0,2.5,2,0,0,0,0,1,0,5,3.75,0,0.75
56.26,57.62,70.13,0,75.45,2,2,5.5,0,3,2,1,0,1,0,3,7.050000000000001,2,2.35
50.52,53.77,55.15,2,67.84,2,2,3.7,0,0,0,2,1,1,0,3,3.630000000000001,5,1.2100000000000002
89.89,80.02,61.67,2,76.91,2,1,5.2,0,2,0,1,1,1,0,3,6.029999999999999,3,2.01
76.65,54.65,68.04,1,84.42,1,1,4.3,2,1,2,1,1,1,0,5,7.699999999999999,3,1.5399999999999998
61.52,76.31,65.66,0,85.24,2,1,0.4,0,3,0,1,1,1,0,3,2.3100000000000005,3,0.7700000000000001
93.72,59.88,83.27,0,70.7,1,2,7.1,0,0,0,0,0,1,0,3,6.69,0,2.23
73.62,34.38,70.61,1,78.15,1,0,8.6,2,2,1,2,0,0,0,2,5.959999999999999,4,2.9799999999999995
88.51,56.87,78.26,2,61.91,1,2,4.1,2,0,0,2,0,1,0,5,6.65,4,1.3299999999999998
72.95,47.13,68.11,1,84.85,1,0,2.7,2,1,2,1,1,0,0,2,2.02,3,1.01
100.0,66.54,80.68,1,67.17,1,0,7.5,1,3,1,2,0,1,0,4,11.4,4,2.85
96.57,46.95,72.77,0,82.85,2,0,8.3,1,1,2,1,1,1,0,4,10.760000000000002,3,2.6900000000000004
68.51,80.82,68.16,2,63.51,2,1,4.2,2,1,2,1,0,1,0,5,7.55,2,1.51
85.6,64.54,67.84,2,85.31,1,2,4.1,0,3,0,1,0,1,0,3,5.79,2,1.93
81.04,63.16,56.55,0,78.22,2,0,4.3,2,2,1,1,1,0,0,2,3.38,3,1.69
91.16,76.49,74.08,2,67.19,2,0,1.2,1,2,0,0,0,1,0,4,3.04,0,0.76
58.49,81.42,67.52,2,81.91,2,2,3.9,0,0,1,1,1,1,0,3,3.81,3,1.27
81.6,65.68,61.98,1,69.1,2,0,7.9,1,2,1,2,0,1,0,4,11.08,4,2.77
86.82,53.66,81.28,1,82.5,2,1,4.2,1,2,1,0,0,1,0,4,6.840000000000001,0,1.7100000000000002
47.38,37.62,53.0,1,72.26,1,2,2.4,1,2,2,2,1,1,1,4,4.880000000000001,5,1.2200000000000002
55.43,55.02,62.93,2,57.79,1,2,5.5,1,0,0,0,0,1,0,4,7.0,0,1.75
43.45,56.12,80.33,2,65.18,1,0,3.2,0,3,1,1,0,0,1,0,0.0,2,1.56
68.23,67.71,71.79,2,70.7,1,1,4.4,2,2,1,0,0,0,0,2,3.5400000000000005,0,1.7700000000000002
82.05,60.48,67.43,2,88.68,1,1,2.0,0,1,2,2,1,0,1,0,0.0,5,0.8500000000000001
93.03,77.01,71.01,0,84.01,2,0,2.4,2,2,1,0,1,0,0,2,2.24,1,1.12
73.04,56.19,70.15,0,91.24,2,2,6.0,2,2,1,0,1,0,0,2,4.6,1,2.3
94.8,65.09,49.8,2,91.54,1,0,4.7,0,3,0,1,1,0,1,0,0.0,3,2.01
52.68,84.94,63.81,1,69.65,1,1,2.9,2,1,2,1,0,0,0,2,2.24,2,1.12
48.15,71.47,87.4,1,73.12,2,1,4.7,0,0,2,0,0,1,0,3,4.38,0,1.46
71.22,65.04,60.09,0,70.89,2,0,3.3,0,2,1,1,1,0,1,0,0.0,3,1.39
77.38,56.37,64.18,0,68.28,1,2,2.9,2,2,1,1,1,0,0,2,2.74,3,1.37
71.54,55.87,61.5,2,56.59,1,0,6.8,2,2,2,0,0,0,0,2,4.88,0,2.44
43.06,52.39,66.96,2,74.85,2,1,6.1,1,2,1,2,1,0,0,1,2.28,5,2.28
70.75,57.34,61.0,2,62.14,2,1,4.5,2,1,1,1,1,1,0,5,7.999999999999999,3,1.6
53.74,78.09,73.84,2,74.66,1,0,4.8,2,3,2,0,1,0,0,2,4.08,1,2.04
81.38,62.45,70.37,2,96.16,2,0,4.5,2,3,1,0,1,0,0,2,3.9,1,1.95
77.13,44.4,77.28,1,69.91,2,0,5.5,0,2,0,0,0,0,1,0,0.0,0,2.05
58.84,94.29,55.39,1,76.95,1,0,2.9,1,0,1,2,0,0,0,1,0.87,4,0.87
64.81,71.12,63.92,2,84.07,2,1,6.2,1,1,2,2,1,1,0,4,8.44,5,2.11
57.17,43.49,65.29,1,77.8,1,2,5.2,0,1,0,2,1,1,0,3,5.58,5,1.86
71.12,58.93,73.47,2,77.92,2,2,4.0,2,0,1,1,0,0,0,2,2.6,2,1.3
85.37,67.77,58.48,2,71.38,1,0,3.5,2,2,0,0,0,1,0,5,7.250000000000001,0,1.4500000000000002
58.2,93.27,78.99,0,72.68,2,0,6.2,0,2,2,0,1,0,1,0,0.0,1,2.26
79.06,48.27,82.24,1,65.4,2,0,4.2,1,2,0,2,0,1,0,4,6.640000000000001,4,1.66
64.58,81.62,56.13,1,83.46,1,0,3.1,0,0,1,1,0,1,0,3,2.79,2,0.93
60.9,88.39,62.11,0,57.59,1,2,3.7,0,1,1,1,0,1,0,3,4.23,2,1.41
70.5,55.94,61.62,1,84.71,2,0,6.0,2,3,2,0,0,1,0,5,12.0,0,2.4
57.51,61.56,99.59,0,60.96,1,0,1.3,0,2,0,2,0,0,1,0,0.0,4,0.79
64.25,49.42,62.84,1,84.63,1,0,3.8,0,0,0,0,0,1,0,3,3.42,0,1.14
55.23,62.74,88.13,2,71.46,2,2,6.6,0,0,2,2,1,0,1,0,0.0,5,2.08
99.51,65.41,52.8,0,62.68,2,0,4.2,2,2,2,2,0,0,0,2,3.3200000000000003,4,1.66
72.49,76.55,56.12,2,80.79,2,2,5.0,2,0,2,0,0,1,0,5,8.0,0,1.6
62.2,83.44,59.76,2,84.29,1,0,6.7,1,2,2,2,1,1,0,4,9.64,5,2.41
75.0,54.03,57.85,1,70.62,2,2,6.3,1,2,1,2,1,1,0,4,9.56,5,2.39
70.43,34.52,64.79,0,82.21,2,0,3.6,1,2,1,2,1,0,0,1,1.48,5,1.48
68.91,65.66,59.49,2,52.15,1,1,4.2,2,1,2,2,1,0,0,2,3.02,5,1.51
80.6,70.7,58.17,2,61.79,1,2,6.3,1,0,2,1,1,1,0,4,7.96,3,1.99
82.61,69.99,81.9,0,87.92,1,1,6.4,0,3,0,2,1,0,1,0,0.0,5,2.57
64.57,60.77,82.69,1,72.76,2,1,4.3,1,1,1,2,1,1,0,4,6.159999999999999,5,1.5399999999999998
63.94,68.0,79.39,2,56.38,1,1,4.4,0,2,0,2,1,1,0,3,5.3100000000000005,5,1.7700000000000002
68.15,90.25,74.29,1,68.01,2,0,5.0,1,0,0,0,1,1,0,4,6.0,1,1.5
39.77,72.11,69.11,0,65.77,2,2,7.2,2,3,1,1,0,1,0,5,14.3,2,2.8600000000000003
50.79,60.03,62.04,1,73.34,2,0,6.6,0,2,2,2,1,0,1,0,0.0,5,2.38
91.14,58.0,56.56,0,71.29,2,0,5.9,0,0,1,2,1,1,0,3,5.3100000000000005,5,1.77
95.03,63.28,72.36,1,76.79,1,2,2.3,2,2,0,0,0,0,0,2,2.38,0,1.19
68.51,92.19,53.92,1,74.31,1,0,4.0,0,3,1,1,0,0,1,0,0.0,2,1.8
80.07,63.07,56.07,2,88.6,1,0,4.1,1,0,2,1,1,0,0,1,1.2299999999999998,3,1.2299999999999998
76.36,65.68,81.83,1,79.25,1,1,7.3,2,3,1,1,1,1,0,5,14.2,3,2.84
100.0,58.28,90.81,2,79.58,2,0,4.0,0,2,2,2,0,0,1,0,0.0,4,1.6
87.67,83.58,72.72,0,86.65,1,0,7.0,2,2,2,1,1,1,0,5,12.5,3,2.5
70.21,97.36,81.28,0,71.11,2,1,3.4,0,3,0,0,1,0,1,0,0.0,1,1.6700000000000002
58.62,73.21,65.05,2,62.38,1,0,3.5,0,1,0,0,1,1,0,3,3.75,1,1.25
49.51,67.32,51.95,1,87.07,1,2,5.5,2,1,2,2,1,1,0,5,9.75,5,1.95
74.85,66.59,75.35,0,76.36,2,1,7.6,0,0,2,2,1,0,1,0,0.0,5,2.33
61.41,27.85,74.83,0,76.39,2,0,4.1,1,0,0,2,1,0,0,1,1.2299999999999998,5,1.2299999999999998
52.09,77.92,68.86,0,68.67,2,0,0.0,1,1,2,2,1,0,1,1,0.2,5,0.2
62.95,68.15,65.09,2,68.83,1,2,1.4,0,3,1,0,1,1,0,3,3.3600000000000003,1,1.12
56.86,72.85,79.55,0,83.47,2,1,5.1,0,2,2,2,0,1,0,3,5.94,4,1.98
95.62,54.62,56.17,0,84.85,1,1,1.6,1,2,2,2,0,1,1,4,3.72,4,0.93
84.34,59.85,58.71,0,82.84,2,2,2.8,0,0,0,2,1,0,1,0,0.0,5,0.94
71.89,59.42,55.9,0,82.93,1,0,4.5,0,0,0,2,1,1,0,3,4.05,5,1.35
92.72,82.35,69.02,2,80.69,2,1,0.0,2,2,0,0,1,1,0,5,2.25,1,0.45
73.08,59.94,54.95,2,76.32,2,0,3.7,2,1,1,1,1,1,0,5,6.550000000000001,3,1.31
59.94,99.32,59.79,1,73.25,2,0,2.2,1,0,2,2,1,1,0,4,2.64,5,0.66
93.32,72.89,59.53,0,87.1,2,2,1.5,1,2,2,0,1,0,0,1,0.95,1,0.95
79.54,45.59,64.87,2,71.26,1,1,2.9,2,0,0,1,0,1,0,5,4.6000000000000005,2,0.92
57.48,63.94,50.15,1,78.7,1,0,2.4,2,1,2,0,0,0,0,2,1.84,0,0.92
69.34,55.57,69.05,1,66.96,1,2,5.4,1,3,2,1,0,1,0,4,9.28,2,2.3200000000000003
59.74,30.89,82.97,0,68.41,1,2,6.9,1,0,1,0,1,1,0,4,8.68,1,2.17
52.64,91.59,69.63,1,72.64,2,0,3.8,1,2,2,2,1,1,0,4,6.16,5,1.54
84.97,77.25,86.5,2,66.96,2,0,3.3,2,1,1,1,1,0,0,2,2.38,3,1.19
98.73,74.53,84.01,1,82.98,1,2,3.7,2,2,2,0,0,1,0,5,8.05,0,1.6100000000000003
52.42,68.65,77.33,1,61.52,1,0,2.3,0,1,0,2,0,0,1,0,0.0,4,0.8899999999999999
79.88,43.89,68.9,2,75.99,1,1,1.9,1,3,0,2,0,1,1,4,4.88,4,1.22
62.89,58.26,68.27,1,76.33,1,0,1.2,0,3,2,1,1,0,1,0,0.0,3,0.96
65.18,79.47,77.17,1,56.89,1,0,1.8,1,2,0,0,0,1,0,4,3.76,0,0.94
63.71,49.18,63.3,1,70.59,2,0,7.8,2,3,1,2,0,0,0,2,5.88,4,2.94
59.9,25.49,45.41,1,77.56,2,0,3.1,1,0,0,0,0,0,0,1,0.93,0,0.93
72.68,62.37,73.9,0,79.29,1,1,0.0,1,1,1,2,0,1,1,4,1.0,4,0.25
60.37,63.73,54.43,0,72.96,1,0,3.3,2,1,2,2,1,1,0,5,5.949999999999999,5,1.19
75.79,68.17,56.45,2,81.77,2,0,1.3,2,1,2,2,1,0,1,2,1.1800000000000002,5,0.5900000000000001
71.3,77.66,68.0,1,73.91,1,1,4.6,1,3,0,1,1,1,0,4,8.12,3,2.03
68.65,76.2,66.86,2,75.14,1,2,4.4,1,3,2,0,0,1,0,4,8.08,0,2.02
59.29,70.14,51.06,0,77.52,2,0,4.6,1,0,2,1,0,1,0,4,5.52,2,1.38
